Date,PX_LOW,PX_HIGH,PX_VOLUME,PX_OPEN,PX_CLOSE_1D,BEST_PE_RATIO,CUR_MKT_CAP,BETA_ADJ_OVERRIDABLE,BEST_DIV_YLD
1/13/06,1282.78,1288.96,1340075648,1286.06,1286.06,15.3329,11906930,0.98,1.83
1/16/06,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.3317,11906930,#N/A N/A,#N/A N/A
1/17/06,1278.61,1287.61,1285842944,1287.61,1287.61,15.2671,11859721,0.99,1.83
1/18/06,1272.08,1282.93,1497695104,1282.93,1282.93,15.2212,11812866,0.99,1.84
1/19/06,1277.93,1287.79,1562946176,1277.93,1277.93,15.3053,11878000,0.99,1.84
1/20/06,1260.92,1285.04,1814203520,1285.04,1285.04,15.0272,11656642,0.99,1.87
1/23/06,1261.49,1268.19,1489123200,1261.49,1261.49,15.0779,11678347,0.99,1.87
1/24/06,1263.82,1271.47,1790557824,1263.82,1263.82,15.1282,11706596,0.99,1.87
1/25/06,1259.42,1271.87,1846179840,1266.86,1266.86,15.0982,11689124,0.99,1.87
1/26/06,1264.68,1276.44,1954085632,1264.68,1264.68,15.2067,11766807,0.99,1.86
1/27/06,1273.83,1286.38,1865399040,1273.83,1273.83,15.308,11857879,0.99,1.84
1/30/06,1283.51,1287.94,1582982016,1283.72,1283.72,15.2852,11865594,0.98,1.84
1/31/06,1276.85,1285.2,1870533376,1285.2,1285.2,15.2181,11818286,0.98,1.85
2/1/06,1277.57,1283.33,1799084544,1280.08,1280.08,15.1651,11842764,0.98,1.86
2/2/06,1267.72,1282.46,1728194816,1282.46,1282.46,15.0289,11737319,0.98,1.87
2/3/06,1261.02,1270.87,1736930048,1270.84,1270.84,14.9583,11672314,0.98,1.89
2/6/06,1261.62,1267.04,1402369024,1264.03,1264.03,14.9594,11680224,0.98,1.89
2/7/06,1253.61,1265.78,1640392832,1265.02,1265.02,14.8418,11583529,0.98,1.91
2/8/06,1254.78,1266.47,1685294464,1254.78,1254.78,14.9772,11683358,0.98,1.89
2/9/06,1262.8,1274.56,1654287744,1265.65,1265.65,14.9486,11665750,0.98,1.89
2/10/06,1254.98,1269.89,1482610688,1263.82,1263.78,15.0139,11694406,0.98,1.89
2/13/06,1258.34,1266.99,1181821056,1266.99,1266.99,14.9624,11655157,0.98,1.9
2/14/06,1260.8,1278.21,1567124992,1262.86,1262.86,15.1159,11773009,0.98,1.88
2/15/06,1271.06,1281,1562718848,1275.53,1275.53,15.1689,11816608,0.98,1.87
2/16/06,1280,1289.39,1509607296,1280,1280,15.267,11903671,0.98,1.86
2/17/06,1284.07,1289.47,1533955328,1289.38,1289.38,15.2352,11882599,0.98,1.86
2/20/06,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.2345,11882599,#N/A N/A,#N/A N/A
2/21/06,1281.33,1291.92,1342078976,1287.24,1287.24,15.1915,11842474,0.98,1.86
2/22/06,1283.03,1294.17,1545437056,1283.03,1283.03,15.3262,11929580,0.98,1.85
2/23/06,1285.14,1293.84,1412882688,1292.67,1292.67,15.2716,11884631,0.98,1.86
2/24/06,1285.62,1292.11,1195747072,1287.79,1287.79,15.3063,11897401,0.98,1.86
2/27/06,1289.43,1297.57,1308112896,1289.43,1289.43,15.3611,11940941,0.98,1.85
2/28/06,1278.66,1294.12,1698687232,1294.12,1294.12,15.2001,11817564,0.98,1.87
3/1/06,1280.66,1291.8,1639065856,1280.66,1280.66,15.3042,11907763,0.98,1.86
3/2/06,1283.21,1291.24,1669569920,1291.24,1291.24,15.277,11882402,0.98,1.86
3/3/06,1284.2,1297.33,1719352192,1289.14,1289.14,15.2522,11870599,0.98,1.87
3/6/06,1275.67,1288.23,1568312320,1287.23,1287.23,15.1592,11789026,0.98,1.88
3/7/06,1271.11,1278.26,1477081984,1278.26,1278.26,15.1379,11768907,0.98,1.88
3/8/06,1268.42,1280.33,1596542208,1275.88,1275.88,15.1685,11793398,0.98,1.88
3/9/06,1272.23,1282.74,1434043136,1278.47,1278.47,15.0942,11735450,0.98,1.89
3/10/06,1271.11,1284.37,1395571840,1272.23,1272.23,15.2038,11823205,0.98,1.87
3/13/06,1281.58,1287.37,1311119232,1281.58,1281.58,15.236,11842948,0.98,1.87
3/14/06,1282.67,1298.14,1386994176,1284.13,1284.13,15.3837,11964011,0.98,1.85
3/15/06,1294.97,1304.4,1605309312,1297.48,1297.48,15.4458,12012045,0.98,1.84
3/16/06,1303.02,1310.45,1719596288,1303.02,1303.02,15.49,12037276,0.98,1.84
3/17/06,1305.32,1309.79,2043665408,1305.33,1305.33,15.5001,12054327,0.98,1.83
3/20/06,1303.59,1310,1351873024,1307.25,1307.25,15.4949,12036839,0.98,1.84
3/21/06,1295.82,1310.88,1635687168,1305.08,1305.08,15.4056,11964278,0.98,1.85
3/22/06,1295.81,1305.97,1503684352,1297.23,1297.23,15.507,12035359,0.98,1.84
3/23/06,1298.11,1305.04,1418438528,1305.04,1305.04,15.4755,12005469,0.98,1.85
3/24/06,1298.89,1306.53,1392789376,1301.67,1301.67,15.486,12016733,0.98,1.84
3/27/06,1299.09,1303.74,1286238592,1302.95,1302.95,15.4675,12005269,0.98,1.85
3/28/06,1291.84,1306.24,1475092736,1301.61,1301.61,15.369,11928704,0.98,1.86
3/29/06,1293.23,1305.6,1645525888,1293.23,1293.23,15.4744,12017023,0.98,1.84
3/30/06,1296.72,1310.15,1492838016,1302.89,1302.89,15.4479,11996688,0.98,1.84
3/31/06,1294.83,1303,1454770816,1300.25,1300.25,15.3643,11947349,0.98,1.85
4/3/06,1296.65,1309.19,1534002048,1302.88,1294.83,15.4579,12046055,0.98,1.84
4/4/06,1294.71,1307.55,1471913728,1297.81,1297.81,15.5627,12119802,0.98,1.82
4/5/06,1304.82,1312.81,1567875840,1305.93,1305.93,15.6363,12171187,0.98,1.81
4/6/06,1302.44,1311.99,1512238592,1311.56,1311.56,15.6117,12147188,0.98,1.81
4/7/06,1294.18,1314.07,1405824768,1309.04,1309.04,15.4467,12021677,0.98,1.83
4/10/06,1293.17,1300.74,1265297280,1295.51,1295.5,15.4576,12030755,0.98,1.83
4/11/06,1282.96,1300.71,1535131008,1296.6,1296.6,15.3282,11937500,0.98,1.84
4/12/06,1286.45,1290.93,1237766400,1286.57,1286.57,15.3402,11952794,0.98,1.84
4/13/06,1283.37,1292.09,1158771712,1288.12,1288.12,15.357,11958889,0.98,1.84
4/14/06,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.3573,11958889,#N/A N/A,#N/A N/A
4/17/06,1280.74,1292.45,1222443264,1289.12,1289.12,15.2771,11923204,0.98,1.85
4/18/06,1285.33,1309.02,1765909376,1285.33,1285.33,15.5427,12133617,0.98,1.82
4/19/06,1302.79,1310.39,1613775104,1307.65,1307.65,15.5658,12155533,0.98,1.81
4/20/06,1306.38,1318.16,1733538560,1309.93,1309.93,15.5644,12167485,0.98,1.81
4/21/06,1306.59,1317.67,1802720128,1311.46,1311.46,15.5524,12164627,0.98,1.81
4/24/06,1303.79,1311.28,1445496448,1311.28,1311.28,15.4806,12123989,0.98,1.81
4/25/06,1299.17,1310.79,1670773248,1308.11,1308.11,15.3962,12066508,0.98,1.82
4/26/06,1301.74,1310.97,1635965568,1301.74,1301.74,15.4229,12098418,0.98,1.82
4/27/06,1295.57,1315,2029641088,1305.41,1305.41,15.4568,12131530,0.98,1.81
4/28/06,1306.16,1316.04,2061429760,1309.72,1309.72,15.4804,12128784,0.98,1.82
5/1/06,1303.46,1317.21,1612972160,1310.61,1310.61,15.4029,12080554,0.98,1.83
5/2/06,1305.19,1313.66,1565089664,1305.19,1305.19,15.4813,12148850,0.98,1.82
5/3/06,1303.92,1313.47,1664264448,1313.21,1313.21,15.4198,12096165,0.98,1.83
5/4/06,1307.85,1315.14,1560253440,1307.85,1307.85,15.4722,12131624,0.98,1.82
5/5/06,1312.25,1326.53,1554463872,1312.25,1312.25,15.6354,12254617,0.98,1.8
5/8/06,1322.87,1326.7,1467416448,1325.76,1325.76,15.6258,12243004,0.98,1.81
5/9/06,1322.48,1326.6,1469779840,1324.66,1324.66,15.6361,12253706,0.98,1.81
5/10/06,1317.44,1325.51,1490166784,1324.57,1325.14,15.6145,12250164,0.98,1.81
5/11/06,1303.45,1322.63,1737906816,1322.63,1322.85,15.4245,12092464,0.98,1.83
5/12/06,1290.38,1305.88,1681305984,1305.88,1305.92,15.241,11954731,0.98,1.85
5/15/06,1284.51,1294.81,1575865600,1291.19,1291.24,15.2802,11986231,0.98,1.85
5/16/06,1288.51,1297.88,1550514432,1294.5,1294.5,15.2589,11963957,0.98,1.86
5/17/06,1267.31,1291.73,1919180544,1291.73,1292.08,14.9808,11761397,0.97,1.89
5/18/06,1261.75,1274.89,1656374016,1270.25,1270.32,14.869,11684597,0.97,1.91
5/19/06,1256.28,1272.15,2106434304,1261.81,1261.81,14.9289,11733038,0.97,1.91
5/22/06,1252.98,1268.77,1738738560,1267.03,1267.03,14.8718,11687995,0.98,1.92
5/23/06,1256.15,1273.67,1723477248,1262.06,1262.07,14.8084,11637451,0.98,1.93
5/24/06,1245.34,1264.53,1975359616,1256.56,1256.58,14.8344,11658835,0.98,1.92
5/25/06,1258.41,1273.26,1539391104,1258.41,1258.57,14.9891,11792881,0.98,1.9
5/26/06,1272.5,1280.54,1164525056,1272.71,1272.88,15.0598,11860213,0.98,1.9
5/29/06,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.059,11860213,#N/A N/A,#N/A N/A
5/30/06,1259.84,1280.04,1378810240,1280.04,1280.16,14.8271,11671297,0.98,1.93
5/31/06,1259.38,1270.09,1815750656,1259.38,1259.84,14.9574,11764412,0.98,1.91
6/1/06,1269.19,1285.71,1583768320,1270.05,1270.09,15.1219,11905551,0.98,1.89
6/2/06,1280.22,1290.68,1439117056,1285.71,1285.71,15.1445,11926491,0.98,1.89
6/5/06,1264.66,1288.16,1332189056,1288.16,1288.22,14.8761,11717935,0.98,1.92
6/6/06,1254.46,1269.88,1712350208,1265.23,1265.29,14.8551,11705411,0.98,1.92
6/7/06,1255.77,1272.47,1640068352,1263.61,1263.85,14.7578,11634987,0.98,1.92
6/8/06,1235.18,1259.85,2277760512,1256.08,1256.15,14.7668,11648486,0.98,1.92
6/9/06,1250.03,1262.58,1385776896,1257.93,1257.93,14.6992,11597491,0.98,1.93
6/12/06,1236.2,1255.22,1442514688,1252.27,1252.3,14.5058,11450205,0.98,1.95
6/13/06,1222.52,1243.37,2019828864,1236.08,1236.4,14.3609,11333816,0.98,1.97
6/14/06,1219.29,1231.46,1785010432,1223.66,1223.69,14.4327,11392738,0.98,1.96
6/15/06,1230.01,1258.64,1788560256,1230.01,1230.04,14.7381,11635053,0.98,1.92
6/16/06,1246.33,1256.27,1976364416,1256.16,1256.16,14.6795,11593455,0.98,1.93
6/19/06,1237.17,1255.93,1370292992,1251.54,1251.54,14.5525,11490464,0.98,1.95
6/20/06,1238.87,1249.01,1323395968,1240.12,1240.14,14.5456,11490130,0.98,1.95
6/21/06,1240.09,1257.96,1504163968,1240.09,1240.12,14.6787,11603145,0.98,1.93
6/22/06,1241.53,1251.92,1351414656,1251.92,1252.2,14.6028,11541492,0.98,1.94
6/23/06,1241.43,1253.13,1288192000,1245.59,1245.6,14.5863,11531709,0.98,1.94
6/26/06,1243.68,1250.92,1131730304,1244.5,1244.5,14.6576,11586874,0.98,1.93
6/27/06,1238.94,1253.37,1422811136,1250.55,1250.56,14.5238,11481963,0.98,1.95
6/28/06,1237.59,1247.06,1324597888,1238.99,1239.2,14.5972,11549344,0.98,1.94
6/29/06,1245.94,1272.88,1666507136,1245.94,1246,14.9104,11794498,0.98,1.9
6/30/06,1270.2,1276.3,1852939008,1272.86,1272.87,14.8841,11768313,0.98,1.9
7/3/06,1270.06,1280.38,593521408,1270.06,1270.2,14.9083,11859411,0.98,1.89
7/4/06,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,14.9037,11859411,#N/A N/A,#N/A N/A
7/5/06,1265.91,1280.05,1233683712,1280.05,1280.19,14.806,11771850,0.98,1.91
7/6/06,1270.58,1278.32,1205185792,1270.58,1270.91,14.8335,11800912,0.98,1.9
7/7/06,1263.13,1275.38,1368599168,1274.08,1274.08,14.7332,11722277,0.98,1.92
7/10/06,1264.46,1274.06,1200037120,1265.46,1265.48,14.7499,11740618,0.98,1.92
7/11/06,1259.65,1273.64,1597151616,1267.26,1267.34,14.8155,11786695,0.98,1.91
7/12/06,1257.29,1273.31,1468276480,1272.39,1272.52,14.6569,11656268,0.98,1.93
7/13/06,1241.43,1258.58,1711626752,1258.58,1258.6,14.4707,11503840,0.98,1.96
7/14/06,1228.45,1242.7,1539426816,1242.29,1242.29,14.4032,11446157,0.98,1.97
7/17/06,1231.49,1240.07,1306030976,1236.2,1236.2,14.385,11430689,0.98,1.97
7/18/06,1224.54,1239.86,1618984704,1234.48,1234.49,14.3991,11452800,0.98,1.97
7/19/06,1236.74,1261.81,1968649088,1236.74,1236.86,14.6533,11662556,0.98,1.93
7/20/06,1249.13,1262.56,1740022784,1259.81,1259.81,14.5211,11561703,0.98,1.95
7/21/06,1238.72,1250.96,2085158144,1249.12,1249.13,14.4238,11479487,0.97,1.96
7/24/06,1240.25,1262.5,1504895232,1240.25,1240.29,14.6619,11667829,0.97,1.93
7/25/06,1257.19,1272.39,1598928256,1260.91,1260.91,14.7445,11741417,0.97,1.92
7/26/06,1261.94,1273.89,1728339840,1268.87,1268.88,14.723,11732525,0.97,1.92
7/27/06,1261.92,1275.85,1689513088,1268.2,1268.4,14.6448,11680516,0.98,1.93
7/28/06,1263.15,1280.42,1503012992,1263.15,1263.2,14.8157,11819789,0.98,1.91
7/31/06,1274.31,1278.66,1403689088,1278.53,1278.55,14.7904,11801666,0.98,1.91
8/1/06,1265.71,1276.66,1229571456,1276.66,1276.66,14.7059,11744636,0.98,1.91
8/2/06,1270.73,1283.42,1353561600,1270.73,1270.92,14.7957,11807058,0.98,1.9
8/3/06,1271.25,1283.96,1438048256,1278.22,1278.55,14.8295,11822698,0.98,1.9
8/4/06,1273.82,1292.92,1374762752,1280.26,1280.27,14.8116,11801675,0.98,1.9
8/7/06,1273,1279.31,1075668736,1279.31,1279.36,14.778,11765064,0.97,1.91
8/8/06,1268.37,1282.75,1276492800,1275.67,1275.77,14.7252,11723406,0.97,1.92
8/9/06,1264.73,1283.74,1435443712,1271.13,1271.48,14.6573,11665605,0.97,1.93
8/10/06,1261.3,1272.55,1212325760,1265.72,1265.95,14.7213,11721749,0.97,1.92
8/11/06,1262.08,1271.64,1038507904,1271.64,1271.81,14.6677,11674122,0.97,1.92
8/14/06,1266.67,1278.9,1147214336,1266.67,1266.74,14.6893,11688355,0.97,1.92
8/15/06,1268.19,1286.23,1249347200,1268.19,1268.21,14.9029,11846888,0.97,1.9
8/16/06,1285.27,1296.21,1368112128,1285.27,1285.58,15.0077,11936715,0.97,1.88
8/17/06,1292.71,1300.78,1322695296,1295.37,1295.43,15.0201,11956442,0.97,1.88
8/18/06,1293.57,1302.3,1238601984,1297.48,1297.48,15.082,12001388,0.97,1.87
8/21/06,1295.51,1302.3,917141376,1302.3,1302.3,15.0209,11957177,0.97,1.88
8/22/06,1294.44,1302.49,1023846016,1297.52,1297.52,15.0359,11967703,0.97,1.88
8/23/06,1289.49,1301.5,942668800,1298.73,1298.82,14.9772,11916991,0.97,1.89
8/24/06,1291.4,1297.23,982140032,1292.97,1292.99,15.0107,11935453,0.97,1.88
8/25/06,1292.39,1298.88,853711808,1295.92,1296.06,15.0022,11925592,0.97,1.88
8/28/06,1293.97,1305.02,939677312,1295.09,1295.09,15.0903,11988040,0.97,1.87
8/29/06,1295.29,1305.02,1131615104,1301.57,1301.78,15.1215,12005414,0.97,1.87
8/30/06,1302.15,1306.74,1053645568,1303.7,1304.28,15.123,12006291,0.97,1.87
8/31/06,1302.45,1306.11,1120542848,1304.25,1304.27,15.1167,12002165,0.97,1.87
9/1/06,1303.8,1312.03,909032256,1303.8,1303.82,15.1772,12067205,0.97,1.86
9/4/06,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.1788,12067205,#N/A N/A,#N/A N/A
9/5/06,1308.82,1314.67,1098626944,1310.94,1311.01,15.1951,12086583,0.97,1.86
9/6/06,1299.28,1313.04,1174665216,1313.04,1313.25,15.0503,11966424,0.97,1.88
9/7/06,1292.13,1301.25,1232157824,1300.21,1300.26,14.984,11906938,0.97,1.89
9/8/06,1294.02,1300.14,1046530944,1294.02,1294.02,15.0384,11953739,0.97,1.88
9/11/06,1290.93,1302.36,1292083200,1298.86,1298.92,15.0474,11959123,0.97,1.88
9/12/06,1299.53,1314.28,1474171776,1299.53,1299.54,15.2035,12084554,0.97,1.86
9/13/06,1311.12,1319.92,1339198080,1312.74,1313.11,15.2547,12129926,0.97,1.85
9/14/06,1313.25,1318,1206065920,1318,1318.07,15.2116,12116028,0.97,1.86
9/15/06,1316.28,1324.65,1948372352,1316.28,1316.28,15.2495,12148846,0.97,1.85
9/18/06,1318.16,1324.87,1222844544,1319.85,1319.87,15.2722,12159914,0.97,1.85
9/19/06,1312.17,1322.04,1266167040,1321.17,1321.18,15.2508,12133522,0.97,1.85
9/20/06,1318.28,1328.53,1432167424,1318.28,1318.31,15.336,12198637,0.97,1.84
9/21/06,1315.45,1328.19,1379812224,1324.89,1325.18,15.256,12133474,0.97,1.85
9/22/06,1310.94,1318.03,1170811904,1318.03,1318.03,15.2195,12102597,0.97,1.85
9/25/06,1311.58,1329.35,1422412928,1314.78,1314.78,15.3475,12208970,0.97,1.83
9/26/06,1325.3,1336.6,1421375744,1326.35,1326.37,15.4811,12299833,0.97,1.82
9/27/06,1333.54,1340.08,1435301888,1336.12,1336.34,15.4841,12302750,0.97,1.82
9/28/06,1333.75,1340.28,1215184128,1336.56,1336.59,15.5211,12327092,0.97,1.82
9/29/06,1335.64,1339.88,1113685632,1339.15,1339.15,15.4887,12295091,0.97,1.82
10/2/06,1330.28,1338.54,1098301184,1335.82,1335.85,15.3591,12248543,0.97,1.84
10/3/06,1327.1,1338.31,1346932992,1331.32,1331.32,15.3958,12274354,0.97,1.83
10/4/06,1331.48,1350.22,1492514816,1333.81,1334.11,15.583,12421612,0.97,1.81
10/5/06,1347.75,1353.79,1397613696,1349.84,1350.22,15.6169,12446935,0.97,1.81
10/6/06,1344.21,1353.22,1297337600,1353.22,1353.22,15.5747,12409323,0.97,1.81
10/9/06,1346.55,1352.69,1005190400,1349.58,1349.58,15.5867,12419347,0.97,1.82
10/10/06,1348.6,1354.23,1257026048,1350.62,1350.66,15.6227,12443503,0.97,1.82
10/11/06,1343.57,1353.97,1345382144,1353.28,1353.42,15.5885,12411485,0.97,1.82
10/12/06,1349.94,1363.76,1342545152,1349.94,1349.95,15.7328,12529435,0.98,1.81
10/13/06,1360.5,1366.63,1243149824,1362.82,1362.83,15.769,12554236,0.98,1.81
10/16/06,1364.48,1370.2,1138673792,1365.61,1365.62,15.8008,12584830,0.98,1.8
10/17/06,1356.87,1369.05,1234749312,1369.05,1369.05,15.7493,12536819,0.98,1.81
10/18/06,1360.95,1372.87,1400344320,1363.93,1364.05,15.7501,12554019,0.98,1.81
10/19/06,1362.06,1368.09,1394563840,1365.95,1365.96,15.7544,12560871,0.97,1.81
10/20/06,1362.1,1368.66,1438499328,1366.94,1366.96,15.77,12577610,0.97,1.81
10/23/06,1363.94,1377.4,1285922176,1368.58,1368.6,15.8669,12656125,0.97,1.8
10/24/06,1372.42,1377.78,1360477568,1377.02,1377.02,15.8719,12657726,0.97,1.8
10/25/06,1376,1383.61,1479662848,1377.36,1377.38,15.9335,12699547,0.97,1.79
10/26/06,1379.47,1389.45,1350804352,1382.21,1382.22,15.9792,12761154,0.97,1.78
10/27/06,1375.85,1388.89,1306355200,1388.89,1389.08,15.8369,12653021,0.97,1.8
10/30/06,1373.46,1381.22,1182751104,1377.3,1377.34,15.8351,12654274,0.97,1.8
10/31/06,1372.19,1381.21,1367867776,1377.93,1377.93,15.8265,12652025,0.97,1.8
11/1/06,1366.26,1381.95,1347562496,1377.76,1377.94,15.6845,12558296,0.97,1.81
11/2/06,1362.21,1368.39,1258603520,1367.44,1367.81,15.6546,12548002,0.97,1.81
11/3/06,1360.98,1371.68,1152141056,1367.31,1367.34,15.6226,12513568,0.97,1.81
11/6/06,1364.27,1381.4,1164038144,1364.27,1364.3,15.8213,12665366,0.98,1.79
11/7/06,1379.19,1388.19,1262121472,1379.75,1379.78,15.848,12692613,0.98,1.79
11/8/06,1376.29,1388.61,1367120256,1382.5,1382.84,15.8756,12711399,0.98,1.79
11/9/06,1377.31,1388.92,1489525632,1385.43,1385.72,15.7832,12635474,0.98,1.8
11/10/06,1375.6,1381.04,1116918272,1378.33,1378.33,15.8079,12660678,0.98,1.79
11/13/06,1378.8,1387.61,1074022528,1380.58,1380.9,15.8457,12703613,0.97,1.79
11/14/06,1379.07,1394.49,1292483072,1384.36,1384.42,15.9468,12785741,0.97,1.77
11/15/06,1392.13,1401.35,1318461440,1392.91,1393.22,15.9881,12816547,0.97,1.77
11/16/06,1396.53,1403.76,1237158272,1396.53,1396.57,16.0233,12846020,0.97,1.77
11/17/06,1394.55,1401.21,1313299328,1399.76,1399.76,16.047,12864434,0.97,1.77
11/20/06,1397.85,1404.37,1160660864,1401.17,1401.2,16.0292,12845736,0.97,1.77
11/21/06,1399.99,1403.49,1154100736,1400.43,1400.5,16.0542,12867122,0.97,1.77
11/22/06,1402.26,1407.89,1020549888,1402.69,1402.81,16.0833,12899888,0.97,1.76
11/23/06,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,16.085,12899888,#N/A N/A,#N/A N/A
11/24/06,1399.25,1405.94,391538912,1405.94,1406.09,16.0259,12852587,0.97,1.77
11/27/06,1381.44,1400.95,1240709632,1400.95,1400.95,15.8097,12674950,0.97,1.79
11/28/06,1377.83,1387.91,1269492736,1381.61,1381.9,15.866,12717256,0.97,1.79
11/29/06,1386.11,1401.14,1239902976,1386.11,1386.72,16.0255,12833622,0.97,1.77
11/30/06,1393.83,1406.3,1799825792,1399.47,1399.48,16.0409,12842217,0.97,1.77
12/1/06,1385.93,1402.46,1289008000,1400.63,1400.63,16.0183,12806887,0.97,1.77
12/4/06,1396.67,1411.23,1174553856,1396.67,1396.71,16.1612,12939257,0.98,1.76
12/5/06,1408.78,1415.27,1225565056,1409.1,1409.12,16.2252,12989952,0.98,1.75
12/6/06,1411.05,1415.93,1233943040,1414.4,1414.76,16.2048,12973101,0.98,1.75
12/7/06,1406.8,1418.27,1225742208,1412.86,1412.9,16.1389,12920089,0.97,1.76
12/8/06,1403.67,1414.09,1134638208,1407.27,1407.29,16.1665,12944236,0.97,1.75
12/11/06,1408.56,1415.6,1071381760,1409.81,1409.84,16.2059,12973336,0.97,1.75
12/12/06,1404.75,1413.78,1254876928,1413,1413.04,16.2024,12958113,0.97,1.75
12/13/06,1411.05,1416.64,1158988800,1411.32,1411.56,16.2217,12973270,0.97,1.75
12/14/06,1413.16,1427.23,1274622080,1413.16,1413.21,16.3609,13086247,0.97,1.74
12/15/06,1425.48,1431.63,1858692352,1425.48,1425.49,16.3803,13100270,0.97,1.74
12/18/06,1420.65,1431.81,1231796992,1427.08,1427.09,16.3317,13057130,0.97,1.74
12/19/06,1414.88,1428.3,1265174656,1422.42,1422.48,16.3689,13082709,0.97,1.74
12/20/06,1423.51,1429.05,1068286400,1425.51,1425.55,16.3498,13068667,0.97,1.74
12/21/06,1415.9,1426.4,1070676800,1423.2,1423.53,16.3002,13020774,0.97,1.75
12/22/06,1410.28,1418.82,794850176,1418.1,1418.3,16.2158,12950680,0.97,1.76
12/25/06,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,16.2169,12950680,#N/A N/A,#N/A N/A
12/26/06,1410.45,1417.91,600731328,1410.75,1410.76,16.2861,13007210,0.97,1.75
12/27/06,1416.63,1427.72,752994240,1416.63,1416.9,16.3968,13097120,0.97,1.74
12/28/06,1422.05,1427.26,671264768,1426.77,1426.84,16.3688,13077740,0.97,1.74
12/29/06,1416.72,1427,794505408,1424.71,1424.73,16.3046,13019741,0.97,1.75
1/1/07,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.2842,13019741,#N/A N/A,#N/A N/A
1/2/07,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.2837,13019740,#N/A N/A,#N/A N/A
1/3/07,1407.86,1429.42,1642567296,1418.03,1418.3,15.2488,13091884,0.97,1.84
1/4/07,1408.22,1421.84,1418678144,1416.6,1416.6,15.2419,13029705,0.97,1.84
1/5/07,1405.75,1418.34,1351708544,1418.34,1418.34,15.1455,12949113,0.97,1.85
1/8/07,1403.97,1414.98,1251463168,1409.26,1409.71,15.1933,12978610,0.97,1.85
1/9/07,1405.42,1415.61,1403445760,1412.84,1412.84,15.2168,12973787,0.97,1.85
1/10/07,1404.33,1415.99,1319674880,1411.94,1412.11,15.2545,13005420,0.97,1.84
1/11/07,1414.84,1427.12,1365307392,1414.84,1414.85,15.3527,13089922,0.97,1.83
1/12/07,1422.58,1431.23,1307537280,1423.82,1423.82,15.4399,13152593,0.97,1.82
1/15/07,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,15.4342,13152593,#N/A N/A,#N/A N/A
1/16/07,1428.62,1433.93,1270654592,1430.73,1430.73,15.4592,13163240,0.97,1.82
1/17/07,1428.57,1435.27,1344215808,1431.77,1431.9,15.4521,13149963,0.97,1.83
1/18/07,1424.21,1433.3,1385858048,1430.59,1430.62,15.4088,13110832,0.97,1.84
1/19/07,1425.19,1431.57,1406259584,1426.35,1426.37,15.4563,13152852,0.97,1.83
1/22/07,1420.4,1431.39,1246799488,1430.47,1430.5,15.392,13084487,0.97,1.84
1/23/07,1421.66,1431.33,1306478208,1422.95,1422.95,15.4551,13128282,0.97,1.84
1/24/07,1427.96,1440.14,1326638848,1427.96,1427.99,15.5933,13241281,0.97,1.82
1/25/07,1422.34,1440.69,1435520896,1440.12,1440.13,15.4259,13092293,0.97,1.84
1/26/07,1416.96,1427.27,1243369728,1423.9,1423.9,15.4188,13076337,0.97,1.84
1/29/07,1418.46,1426.94,1240652032,1422.03,1422.18,15.4042,13061915,0.97,1.85
1/30/07,1420.61,1428.82,1211123712,1420.61,1420.62,15.5058,13133843,0.97,1.83
1/31/07,1424.78,1441.61,1394423424,1428.65,1428.82,15.6131,13220222,0.97,1.82
2/1/07,1437.9,1446.64,1379069440,1437.9,1438.24,15.6398,13287124,0.97,1.82
2/2/07,1444.49,1449.33,1127393024,1445.94,1445.94,15.6695,13314290,0.97,1.82
2/5/07,1443.85,1449.38,1090996992,1448.33,1448.39,15.6675,13301373,0.97,1.82
2/6/07,1443.4,1450.19,1173260160,1446.98,1446.99,15.6837,13307836,0.97,1.81
2/7/07,1446.44,1452.99,1180239488,1447.41,1448,15.712,13325676,0.97,1.81
2/8/07,1442.81,1450.45,1185290240,1449.99,1450.02,15.6881,13309777,0.97,1.81
2/9/07,1433.44,1452.45,1237817344,1448.25,1448.31,15.5791,13215184,0.97,1.83
2/12/07,1431.44,1439.11,967554560,1438,1438.06,15.526,13159572,0.97,1.83
2/13/07,1433.22,1444.41,1092172544,1433.22,1433.37,15.6398,13259217,0.97,1.82
2/14/07,1443.91,1457.65,1163870464,1443.91,1444.26,15.7598,13359739,0.97,1.81
2/15/07,1453.19,1457.97,1051634368,1455.15,1455.3,15.7463,13377475,0.97,1.8
